timeline,low,tertile,medium,high
626.0,,high,,0.9442993128654765
639.0,,high,,0.9442993128654765
640.0,,high,,0.9442993128654765
643.0,,high,,0.9442993128654765
655.0,,high,,0.9442993128654765
661.0,,high,,0.9442993128654765
664.0,,high,,0.9442993128654765
672.0,,high,,0.9442993128654765
675.0,,high,,0.9442993128654765
677.0,,high,,0.9442993128654765
678.0,,high,,0.9393293164819742
679.0,,high,,0.9393293164819742
683.0,,high,,0.9393293164819742
698.0,,high,,0.9393293164819742
706.0,,high,,0.9393293164819742
707.0,,high,,0.9393293164819742
714.0,,high,,0.9393293164819742
715.0,,high,,0.9393293164819742
718.0,,high,,0.9393293164819742
724.0,,high,,0.9393293164819742
726.0,,high,,0.9393293164819742
727.0,,high,,0.9393293164819742
738.0,,high,,0.9393293164819742
747.0,,high,,0.9393293164819742
749.0,,high,,0.9338680995256843
754.0,,high,,0.9338680995256843
759.0,,high,,0.9338680995256843
761.0,,high,,0.9338680995256843
765.0,,high,,0.9338680995256843
769.0,,high,,0.9338680995256843
783.0,,high,,0.9338680995256843
786.0,,high,,0.9281388473813545
791.0,,high,,0.9281388473813545
792.0,,high,,0.9166091722586047
820.0,,high,,0.9166091722586047
829.0,,high,,0.9166091722586047
849.0,,high,,0.9166091722586047
856.0,,high,,0.9166091722586047
865.0,,high,,0.9166091722586047
879.0,,high,,0.9106571646465353
889.0,,high,,0.9106571646465353
890.0,,high,,0.9106571646465353
899.0,,high,,0.9106571646465353
906.0,,high,,0.9106571646465353
912.0,,high,,0.9106571646465353
923.0,,high,,0.9106571646465353
931.0,,high,,0.9106571646465353
943.0,,high,,0.9106571646465353
952.0,,high,,0.9106571646465353
954.0,,high,,0.9106571646465353
959.0,,high,,0.9042889327259306
965.0,,high,,0.9042889327259306
967.0,,high,,0.8978755360399305
975.0,,high,,0.8978755360399305
976.0,,high,,0.8914159998094281
991.0,,high,,0.8784969273484218
996.0,,high,,0.8784969273484218
1004.0,,high,,0.8784969273484218
1005.0,,high,,0.8784969273484218
1007.0,,high,,0.8784969273484218
1009.0,,high,,0.8718416475957822
1034.0,,high,,0.865135173383507
1042.0,,high,,0.865135173383507
1051.0,,high,,0.865135173383507
1072.0,,high,,0.8582140919964387
1079.0,,high,,0.8582140919964387
1102.0,,high,,0.8582140919964387
1104.0,,high,,0.8511795502587631
1112.0,,high,,0.8511795502587631
1124.0,,high,,0.8511795502587631
1139.0,,high,,0.8511795502587631
1148.0,,high,,0.8439661642396209
1150.0,,high,,0.8439661642396209
1157.0,,high,,0.8439661642396209
1206.0,,high,,0.8439661642396209
1208.0,,high,,0.8439661642396209
1210.0,,high,,0.8439661642396209
1217.0,,high,,0.8439661642396209
1224.0,,high,,0.8439661642396209
1229.0,,high,,0.8439661642396209
1233.0,,high,,0.8439661642396209
1266.0,,high,,0.8439661642396209
1275.0,,high,,0.836078629994391
1285.0,,high,,0.836078629994391
1286.0,,high,,0.8281159763753968
1291.0,,high,,0.8281159763753968
1308.0,,high,,0.8281159763753968
1309.0,,high,,0.8281159763753968
1326.0,,high,,0.8281159763753968
1359.0,,high,,0.8281159763753968
1363.0,,high,,0.8281159763753968
1388.0,,high,,0.8195786982684339
1417.0,,high,,0.8195786982684339
1419.0,,high,,0.8195786982684339
1437.0,,high,,0.8195786982684339
1449.0,,high,,0.8195786982684339
1467.0,,high,,0.8195786982684339
1508.0,,high,,0.8105723389468029
1522.0,,high,,0.8105723389468029
1535.0,,high,,0.8105723389468029
1542.0,,high,,0.801361289640589
1545.0,,high,,0.801361289640589
1550.0,,high,,0.801361289640589
1561.0,,high,,0.801361289640589
1563.0,,high,,0.801361289640589
1569.0,,high,,0.801361289640589
1631.0,,high,,0.801361289640589
1639.0,,high,,0.801361289640589
1642.0,,high,,0.79121747584767
1649.0,,high,,0.7809419242132845
1673.0,,high,,0.7809419242132845
1682.0,,high,,0.7809419242132845
1728.0,,high,,0.7809419242132845
1732.0,,high,,0.7809419242132845
1742.0,,high,,0.7809419242132845
1793.0,,high,,0.7697856110102376
1820.0,,high,,0.7697856110102376
1842.0,,high,,0.7697856110102376
1847.0,,high,,0.7697856110102376
1853.0,,high,,0.7697856110102376
1855.0,,high,,0.7697856110102376
1864.0,,high,,0.7697856110102376
1900.0,,high,,0.7575667917878529
1919.0,,high,,0.7575667917878529
1920.0,,high,,0.7451476640536255
1925.0,,high,,0.7451476640536255
1926.0,,high,,0.7451476640536255
1927.0,,high,,0.7323002905354599
1935.0,,high,,0.7323002905354599
1980.0,,high,,0.7323002905354599
1996.0,,high,,0.7323002905354599
2009.0,,high,,0.7187391740440625
2012.0,,high,,0.7187391740440625
2082.0,,high,,0.7187391740440625
2127.0,,high,,0.7046462490628063
2128.0,,high,,0.7046462490628063
2136.0,,high,,0.7046462490628063
2140.0,,high,,0.7046462490628063
2156.0,,high,,0.7046462490628063
2190.0,,high,,0.7046462490628063
2191.0,,high,,0.7046462490628063
2197.0,,high,,0.7046462490628063
2248.0,,high,,0.7046462490628063
2263.0,,high,,0.7046462490628063
2296.0,,high,,0.6874597551832256
2330.0,,high,,0.6874597551832256
2348.0,,high,,0.6698325819733992
2362.0,,high,,0.6698325819733992
2372.0,,high,,0.6698325819733992
2373.0,,high,,0.6506945082027309
2534.0,,high,,0.6315564344320622
2605.0,,high,,0.6315564344320622
2645.0,,high,,0.6315564344320622
2654.0,,high,,0.6315564344320622
2712.0,,high,,0.6105045532843268
2798.0,,high,,0.5894526721365914
2856.0,,high,,0.5894526721365914
2866.0,,high,,0.567621091687088
2920.0,,high,,0.567621091687088
2953.0,,high,,0.567621091687088
2965.0,,high,,0.5439702128667926
2971.0,,high,,0.5439702128667926
2976.0,,high,,0.5439702128667926
3001.0,,high,,0.5439702128667926
3030.0,,high,,0.5439702128667926
3088.0,,high,,0.5439702128667926
3094.0,,high,,0.5439702128667926
3102.0,,high,,0.5439702128667926
3202.0,,high,,0.5439702128667926
3203.0,,high,,0.5439702128667926
3226.0,,high,,0.5439702128667926
3262.0,,high,,0.5021263503385778
3361.0,,high,,0.5021263503385778
3409.0,,high,,0.456478500307798
3462.0,,high,,0.4108306502770182
3519.0,,high,,0.4108306502770182
3660.0,,high,,0.4108306502770182
3709.0,,high,,0.4108306502770182
3807.0,,high,,0.4108306502770182
3873.0,,high,,0.3286645202216146
3957.0,,high,,0.3286645202216146
4275.0,,high,,0.3286645202216146
6292.0,,high,,0.3286645202216146
7126.0,,high,,0.3286645202216146
